tcp.flags.ack,tcp.flags,icmp.seq_le,icmp.checksum,tcp.ack_raw,tcp.checksum,http.request.method,udp.stream,tcp.dstport,tcp.connection.fin,tcp.connection.synack,tcp.ack,http.content_length,tcp.connection.syn,tcp.srcport,arp.hw.size,arp.opcode,tcp.connection.rst,tcp.len,frame.time,dns.qry.name.len,dns.qry.qu,udp.time_delta,mqtt.protoname,tcp.seq,Attack_type
1.0,17.0,0.0,0.0,4176461721.0,23855.0,0,0.0,80.0,1.0,0.0,442.0,0.0,0.0,60880.0,0.0,0.0,0.0,0.0, 2021 19:30:14.788654000 ,0.0,0.0,0.0,0.0,205.0,XSS
0.0,2.0,0.0,0.0,0.0,2293.0,0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,39692.0,0.0,0.0,0.0,0.0, 2021 20:25:59.303218000 ,0.0,0.0,0.0,0.0,0.0,Password
1.0,16.0,0.0,0.0,1936215957.0,46067.0,0,0.0,49190.0,0.0,0.0,222.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 17:07:12.523562000 ,0.0,0.0,0.0,0.0,1.0,Password
1.0,24.0,0.0,0.0,1033093471.0,54693.0,GET,0.0,80.0,0.0,0.0,1.0,0.0,0.0,48132.0,0.0,0.0,0.0,86.0, 2021 20:35:56.621689000 ,0.0,0.0,0.0,0.0,1.0,Password
1.0,16.0,0.0,0.0,2566678415.0,49940.0,0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,47054.0,0.0,0.0,0.0,0.0, 2021 20:34:41.509611000 ,0.0,0.0,0.0,0.0,1.0,Password
1.0,24.0,0.0,0.0,1342007947.0,40313.0,0,0.0,48838.0,0.0,0.0,1982.0,277.0,0.0,80.0,0.0,0.0,0.0,495.0, 2021 19:25:56.310477000 ,0.0,0.0,0.0,0.0,2477.0,Vulnerability_scanner
1.0,24.0,0.0,0.0,1398113471.0,8935.0,0,0.0,50828.0,0.0,0.0,3070.0,277.0,0.0,80.0,0.0,0.0,0.0,495.0, 2021 19:40:23.500786000 ,0.0,0.0,0.0,0.0,5942.0,Vulnerability_scanner
1.0,24.0,0.0,0.0,779142429.0,34615.0,0,0.0,50004.0,0.0,0.0,32908.0,277.0,0.0,80.0,0.0,0.0,0.0,459.0, 2021 19:36:08.670320000 ,0.0,0.0,0.0,0.0,49493.0,Vulnerability_scanner
0.0,2.0,0.0,0.0,0.0,5236.0,0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,60954.0,0.0,0.0,0.0,0.0, 2021 19:33:52.772426000 ,0.0,0.0,0.0,0.0,0.0,XSS
1.0,24.0,0.0,0.0,778454963.0,18170.0,0,0.0,41642.0,0.0,0.0,87.0,1415.0,0.0,80.0,0.0,0.0,0.0,429.0, 2021 01:50:30.529479000 ,0.0,0.0,0.0,0.0,1449.0,Password
