tcp.flags.ack,tcp.flags,icmp.seq_le,icmp.checksum,tcp.ack_raw,tcp.checksum,http.request.method,udp.stream,tcp.dstport,tcp.connection.fin,tcp.connection.synack,tcp.ack,http.content_length,tcp.connection.syn,tcp.srcport,arp.hw.size,arp.opcode,tcp.connection.rst,tcp.len,frame.time,dns.qry.name.len,dns.qry.qu,udp.time_delta,mqtt.protoname,tcp.seq,Attack_type
0.0,0.0,21540.0,38052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:18:46.279896000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
1.0,24.0,0.0,0.0,4270980984.0,32209.0,0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,54754.0,0.0,0.0,0.0,23.0, 2021 11:35:38.023464000 ,0.0,0.0,0.0,0.0,68.0,DDoS_HTTP
0.0,0.0,33074.0,32375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:19:25.097930000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 16:55:01.016918000 ,0.0,0.0,0.0,0.0,0.0,Port_Scanning
1.0,16.0,0.0,0.0,1316146431.0,21102.0,0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,60382.0,0.0,0.0,0.0,0.0, 2021 19:04:25.016157000 ,0.0,0.0,0.0,0.0,1.0,XSS
1.0,16.0,0.0,0.0,81169234.0,51794.0,0,0.0,60832.0,0.0,0.0,104.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 19:27:49.243719000 ,0.0,0.0,0.0,0.0,442.0,XSS
0.0,2.0,0.0,0.0,0.0,12170.0,0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,51234.0,0.0,0.0,0.0,0.0, 2021 20:06:25.707108000 ,0.0,0.0,0.0,0.0,0.0,Password
1.0,16.0,0.0,0.0,359101483.0,6090.0,0,0.0,52116.0,0.0,0.0,223.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 17:43:47.444321000 ,0.0,0.0,0.0,0.0,1760.0,Password
0.0,0.0,9477.0,43987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:17:51.341160000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
1.0,16.0,0.0,0.0,644206396.0,25617.0,0,0.0,59738.0,0.0,0.0,103.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 18:28:45.417991000 ,0.0,0.0,0.0,0.0,1.0,XSS
1.0,16.0,0.0,0.0,2191192592.0,55702.0,0,0.0,80.0,0.0,0.0,441.0,0.0,0.0,32836.0,0.0,0.0,0.0,0.0, 2021 19:40:18.739074000 ,0.0,0.0,0.0,0.0,103.0,XSS
1.0,16.0,0.0,0.0,3155646197.0,19086.0,0,0.0,80.0,0.0,0.0,2.0,0.0,0.0,33688.0,0.0,0.0,0.0,0.0, 2021 17:58:30.064255000 ,0.0,0.0,0.0,0.0,2.0,Password
1.0,17.0,0.0,0.0,1650801091.0,4777.0,0,0.0,59496.0,1.0,0.0,104.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 18:14:49.155171000 ,0.0,0.0,0.0,0.0,441.0,XSS
1.0,24.0,0.0,0.0,860045575.0,18772.0,GET,0.0,80.0,0.0,0.0,1.0,0.0,0.0,60114.0,0.0,0.0,0.0,102.0, 2021 18:50:23.668838000 ,0.0,0.0,0.0,0.0,1.0,XSS
1.0,24.0,0.0,0.0,1412587455.0,53065.0,GET,0.0,80.0,0.0,0.0,1.0,0.0,0.0,39972.0,0.0,0.0,0.0,86.0, 2021 18:07:57.080554000 ,0.0,0.0,0.0,0.0,1.0,Password
1.0,24.0,0.0,0.0,3662739455.0,3579.0,GET,0.0,80.0,0.0,0.0,1.0,0.0,0.0,59788.0,0.0,0.0,0.0,102.0, 2021 18:32:05.110891000 ,0.0,0.0,0.0,0.0,1.0,XSS
1.0,16.0,0.0,0.0,2423742934.0,50110.0,0,0.0,80.0,0.0,0.0,1759.0,0.0,0.0,54276.0,0.0,0.0,0.0,0.0, 2021 19:37:06.619566000 ,0.0,0.0,0.0,0.0,222.0,Password
0.0,0.0,18884.0,60590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:21:38.919422000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
1.0,24.0,0.0,0.0,848287893.0,10157.0,0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,43692.0,0.0,0.0,0.0,32.0, 2021 11:39:13.929205000 ,0.0,0.0,0.0,0.0,573.0,DDoS_HTTP
1.0,17.0,0.0,0.0,4011454341.0,25943.0,0,0.0,80.0,1.0,0.0,1.0,0.0,0.0,44206.0,0.0,0.0,0.0,0.0, 2021 11:39:17.927739000 ,0.0,0.0,0.0,0.0,958.0,DDoS_HTTP
1.0,20.0,0.0,0.0,8328477.0,2503.0,0.0,0.0,3491.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 16:38:35.820645000 ,0.0,0.0,0.0,0.0,1.0,Port_Scanning
1.0,24.0,0.0,0.0,4169201222.0,53197.0,0,0.0,57842.0,0.0,0.0,87.0,1415.0,0.0,80.0,0.0,0.0,0.0,429.0, 2021 20:14:11.491754000 ,0.0,0.0,0.0,0.0,1449.0,Password
0.0,2.0,0.0,0.0,1206260585.0,15459.0,0.0,0.0,80.0,0.0,0.0,1206260585.0,0.0,1.0,3672.0,0.0,0.0,0.0,0.0, 2021 16:41:37.035365000 ,0.0,0.0,0.0,0.0,0.0,Port_Scanning
1.0,16.0,0.0,0.0,2164642631.0,43693.0,0,0.0,60354.0,0.0,0.0,510.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 11:37:07.979372000 ,0.0,0.0,0.0,0.0,1.0,DDoS_HTTP
1.0,20.0,0.0,0.0,1805545460.0,11513.0,0.0,0.0,9338.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 18:16:09.928423000 ,0.0,0.0,0.0,0.0,1.0,Port_Scanning
1.0,16.0,0.0,0.0,993440975.0,49728.0,0.0,0.0,62029.0,0.0,0.0,56.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 16:06:00.125003000 ,0,0.0,0.0,0,5.0,Normal
1.0,18.0,0.0,0.0,3657014152.0,57974.0,0.0,0.0,64798.0,0.0,1.0,1.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 16:50:18.322630000 ,0,0.0,0.0,0,0.0,Normal
