tcp.flags.ack,tcp.flags,icmp.seq_le,icmp.checksum,tcp.ack_raw,tcp.checksum,http.request.method,udp.stream,tcp.dstport,tcp.connection.fin,tcp.connection.synack,tcp.ack,http.content_length,tcp.connection.syn,tcp.srcport,arp.hw.size,arp.opcode,tcp.connection.rst,tcp.len,frame.time,dns.qry.name.len,dns.qry.qu,udp.time_delta,mqtt.protoname,tcp.seq,Attack_type
0.0,2.0,0.0,0.0,761622692.0,36154.0,0.0,0.0,80.0,0.0,0.0,761622692.0,0.0,1.0,2175.0,0.0,0.0,0.0,0.0, 2021 16:16:38.349006000 ,0.0,0.0,0.0,0.0,0.0,Port_Scanning
0.0,2.0,0.0,0.0,1116481157.0,30069.0,0.0,0.0,80.0,0.0,0.0,1116481157.0,0.0,1.0,7433.0,0.0,0.0,0.0,120.0, 2021 19:11:15.172557000 ,0.0,0.0,0.0,0.0,0.0,DDoS_TCP
1.0,18.0,0.0,0.0,874258783.0,19274.0,0,0.0,50470.0,0.0,1.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 19:38:27.615571000 ,0.0,0.0,0.0,0.0,0.0,Vulnerability_scanner
0.0,2.0,0.0,0.0,960601717.0,28181.0,0.0,0.0,80.0,0.0,0.0,960601717.0,0.0,1.0,59771.0,0.0,0.0,0.0,120.0, 2021 19:08:58.831892000 ,0.0,0.0,0.0,0.0,0.0,DDoS_TCP
1.0,20.0,0.0,0.0,1103619286.0,64120.0,0.0,0.0,3055.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 16:31:19.322074000 ,0.0,0.0,0.0,0.0,1.0,Port_Scanning
1.0,24.0,0.0,0.0,2915645150.0,2211.0,0,0.0,51108.0,0.0,0.0,25658.0,277.0,0.0,80.0,0.0,0.0,0.0,495.0, 2021 19:42:11.010893000 ,0.0,0.0,0.0,0.0,40097.0,Vulnerability_scanner
0.0,2.0,0.0,0.0,995007486.0,55159.0,0.0,0.0,80.0,0.0,0.0,995007486.0,0.0,1.0,60048.0,0.0,0.0,0.0,120.0, 2021 19:04:07.144267000 ,0.0,0.0,0.0,0.0,0.0,DDoS_TCP
1.0,20.0,0.0,0.0,337116415.0,12113.0,0.0,0.0,27279.0,0.0,0.0,121.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 19:07:59.729812000 ,0.0,0.0,0.0,0.0,1.0,DDoS_TCP
0.0,2.0,0.0,0.0,787261552.0,27556.0,0.0,0.0,80.0,0.0,0.0,787261552.0,0.0,1.0,42717.0,0.0,0.0,0.0,120.0, 2021 19:11:00.023035000 ,0.0,0.0,0.0,0.0,0.0,DDoS_TCP
1.0,20.0,0.0,0.0,1590013932.0,28426.0,0.0,0.0,33685.0,0.0,0.0,121.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 19:05:33.415051000 ,0.0,0.0,0.0,0.0,1.0,DDoS_TCP
1.0,20.0,0.0,0.0,1015201202.0,45034.0,0.0,0.0,44335.0,0.0,0.0,121.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 19:04:17.850495000 ,0.0,0.0,0.0,0.0,1.0,DDoS_TCP
1.0,24.0,0.0,0.0,3128206272.0,29685.0,0,0.0,48452.0,0.0,0.0,19376.0,277.0,0.0,80.0,0.0,0.0,0.0,495.0, 2021 19:23:45.912559000 ,0.0,0.0,0.0,0.0,32684.0,Vulnerability_scanner
0.0,2.0,0.0,0.0,1070344968.0,3716.0,0.0,0.0,80.0,0.0,0.0,1070344968.0,0.0,1.0,11747.0,0.0,0.0,0.0,120.0, 2021 19:06:55.434441000 ,0.0,0.0,0.0,0.0,0.0,DDoS_TCP
1.0,24.0,0.0,0.0,4071795649.0,11932.0,POST,0.0,80.0,0.0,0.0,8417.0,57.0,0.0,48762.0,0.0,0.0,0.0,292.0, 2021 19:25:31.210831000 ,0.0,0.0,0.0,0.0,4180.0,Vulnerability_scanner
0.0,0.0,3813.0,54249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:21:17.039109000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
0.0,0.0,49499.0,21815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:19:35.257948000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
