tcp.flags.ack,tcp.flags,icmp.seq_le,icmp.checksum,tcp.ack_raw,tcp.checksum,http.request.method,udp.stream,tcp.dstport,tcp.connection.fin,tcp.connection.synack,tcp.ack,http.content_length,tcp.connection.syn,tcp.srcport,arp.hw.size,arp.opcode,tcp.connection.rst,tcp.len,frame.time,dns.qry.name.len,dns.qry.qu,udp.time_delta,mqtt.protoname,tcp.seq,Attack_type
1.0,24.0,0.0,0.0,1016474241.0,61832.0,0.0,0.0,1883.0,0.0,0.0,5.0,0.0,0.0,65318.0,0.0,0.0,0.0,41.0, 2021 16:58:36.421726000 ,0,0.0,0.0,0,15.0,Normal
1.0,16.0,0.0,0.0,3786808835.0,37108.0,0.0,0.0,1883.0,0.0,0.0,1.0,0.0,0.0,59292.0,0.0,0.0,0.0,0.0, 2021 14:33:45.363384000 ,0.0,0.0,0.0,0,1.0,Normal
1.0,24.0,0.0,0.0,353293316.0,25711.0,0.0,0.0,61922.0,0.0,0.0,15.0,0.0,0.0,1883.0,0.0,0.0,0.0,4.0, 2021 20:36:28.815268000 ,0,0.0,0.0,0,1.0,Normal
0.0,2.0,0.0,0.0,399263480.0,44353.0,0.0,0.0,80.0,0.0,0.0,399263480.0,0.0,1.0,5007.0,0.0,0.0,0.0,0.0, 2021 17:03:53.493206000 ,0.0,0.0,0.0,0.0,0.0,Port_Scanning
0.0,2.0,0.0,0.0,0.0,26078.0,0.0,0.0,502.0,0.0,0.0,0.0,0.0,1.0,54073.0,0.0,0.0,0.0,0.0, 2021 01:29:40.451988000 ,0,0.0,0.0,0,0.0,Normal
1.0,18.0,0.0,0.0,3848720596.0,6425.0,0.0,0.0,58541.0,0.0,1.0,1.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 18:03:32.610903000 ,0,0.0,0.0,0,0.0,Normal
1.0,16.0,0.0,0.0,2371787628.0,18504.0,0.0,0.0,60944.0,0.0,0.0,162947.0,0.0,0.0,5900.0,0.0,0.0,0.0,1440.0, 2021 19:18:14.484765000 ,0.0,0.0,0.0,0,41408180.0,Normal
1.0,16.0,0.0,0.0,2372413055.0,4319.0,0.0,0.0,60944.0,0.0,0.0,788374.0,0.0,0.0,5900.0,0.0,0.0,0.0,0.0, 2021 20:07:00.035642000 ,0,0.0,0.0,0,206384044.0,Normal
1.0,20.0,0.0,0.0,1183454965.0,43498.0,0.0,0.0,9628.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 18:21:00.082654000 ,0.0,0.0,0.0,0.0,1.0,Port_Scanning
1.0,16.0,0.0,0.0,1302329412.0,39278.0,0.0,0.0,1883.0,0.0,0.0,1.0,0.0,0.0,55606.0,0.0,0.0,0.0,0.0, 2021 17:48:49.947248000 ,0.0,0.0,0.0,0,1.0,Normal
1.0,16.0,0.0,0.0,2271679307.0,32124.0,0,0.0,39906.0,0.0,0.0,399.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 21:37:37.608040000 ,0.0,0.0,0.0,0.0,479.0,SQL_injection
1.0,17.0,0.0,0.0,3480696298.0,7400.0,0,0.0,34248.0,1.0,0.0,109.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 23:15:12.916241000 ,0.0,0.0,0.0,0.0,150.0,Uploading
1.0,24.0,0.0,0.0,963776921.0,9890.0,GET,0.0,80.0,0.0,0.0,1.0,0.0,0.0,60810.0,0.0,0.0,0.0,107.0, 2021 23:11:56.918717000 ,0.0,0.0,0.0,0.0,1.0,Uploading
1.0,16.0,0.0,0.0,18304702.0,50692.0,0.0,0.0,51986.0,0.0,0.0,15.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 20:41:18.490481000 ,0,0.0,0.0,0,1.0,Normal
1.0,24.0,0.0,0.0,3903830300.0,2181.0,0,0.0,53384.0,0.0,0.0,398.0,0.0,0.0,3333.0,0.0,0.0,0.0,128.0, 2021 23:12:51.070070000 ,0.0,0.0,0.0,0.0,39674.0,Uploading
1.0,16.0,0.0,0.0,736198579.0,3334.0,0.0,0.0,1883.0,0.0,0.0,6.0,0.0,0.0,57337.0,0.0,0.0,0.0,0.0, 2021 19:31:50.012620000 ,0,0.0,0.0,0,59.0,Normal
1.0,16.0,0.0,0.0,1455394239.0,61556.0,0,0.0,80.0,0.0,0.0,151.0,0.0,0.0,32950.0,0.0,0.0,0.0,0.0, 2021 23:12:02.672012000 ,0.0,0.0,0.0,0.0,109.0,Uploading
1.0,16.0,0.0,0.0,4053412624.0,63933.0,0.0,0.0,1883.0,0.0,0.0,6.0,0.0,0.0,57977.0,0.0,0.0,0.0,0.0, 2021 22:22:36.498304000 ,0,0.0,0.0,0,59.0,Normal
1.0,16.0,0.0,0.0,1204720021.0,65375.0,0.0,0.0,55260.0,0.0,0.0,15.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 13:30:45.807046000 ,0.0,0.0,0.0,0,1.0,Normal
1.0,16.0,0.0,0.0,2947414471.0,31931.0,0.0,0.0,1883.0,0.0,0.0,1.0,0.0,0.0,58044.0,0.0,0.0,0.0,0.0, 2021 19:41:09.185923000 ,0,0.0,0.0,0,1.0,Normal
