tcp.flags.ack,tcp.flags,icmp.seq_le,icmp.checksum,tcp.ack_raw,tcp.checksum,http.request.method,udp.stream,tcp.dstport,tcp.connection.fin,tcp.connection.synack,tcp.ack,http.content_length,tcp.connection.syn,tcp.srcport,arp.hw.size,arp.opcode,tcp.connection.rst,tcp.len,frame.time,dns.qry.name.len,dns.qry.qu,udp.time_delta,mqtt.protoname,tcp.seq,Attack_type
1.0,16.0,0.0,0.0,2579990556.0,4605.0,0.0,0.0,56322.0,0.0,0.0,1688673.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 18:31:21.538961000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
0.0,2.0,0.0,0.0,0.0,25648.0,0,0.0,3333.0,0.0,0.0,0.0,0.0,1.0,51548.0,0.0,0.0,0.0,0.0, 2021 23:12:02.383326000 ,0.0,0.0,0.0,0.0,0.0,Uploading
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,18.0,0.0,0.0,215823103.0,22506.0,0,0.0,60376.0,0.0,1.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 23:11:50.279184000 ,0.0,0.0,0.0,0.0,0.0,Uploading
1.0,17.0,0.0,0.0,92416080.0,15892.0,0,0.0,59806.0,1.0,0.0,109.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 23:11:40.585685000 ,0.0,0.0,0.0,0.0,150.0,Uploading
1.0,24.0,0.0,0.0,2213215181.0,7404.0,0.0,0.0,4321.0,0.0,0.0,1.0,0.0,0.0,60210.0,0.0,0.0,0.0,224.0, 2021 20:34:02.120025000 ,0.0,0.0,0.0,0.0,945041.0,Backdoor
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,16.0,0.0,0.0,2693322570.0,54663.0,0.0,0.0,60210.0,0.0,0.0,1267313.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 20:41:01.642486000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,24.0,0.0,0.0,1380153572.0,57558.0,0,0.0,50372.0,0.0,0.0,18779.0,277.0,0.0,80.0,0.0,0.0,0.0,495.0, 2021 19:38:06.038687000 ,0.0,0.0,0.0,0.0,27722.0,Vulnerability_scanner
1.0,24.0,0.0,0.0,2213215181.0,44855.0,0.0,0.0,4321.0,0.0,0.0,1.0,0.0,0.0,60210.0,0.0,0.0,0.0,976.0, 2021 20:16:17.976034000 ,0.0,0.0,0.0,0.0,84433.0,Backdoor
1.0,20.0,0.0,0.0,1897583698.0,9723.0,0,0.0,46312.0,0.0,0.0,1.0,0.0,0.0,3333.0,0.0,0.0,1.0,0.0, 2021 23:09:33.848076000 ,0.0,0.0,0.0,0.0,1.0,Uploading
1.0,20.0,0.0,0.0,4047931682.0,61094.0,0,0.0,46912.0,0.0,0.0,1.0,0.0,0.0,3333.0,0.0,0.0,1.0,0.0, 2021 23:10:31.991932000 ,0.0,0.0,0.0,0.0,1.0,Uploading
1.0,16.0,0.0,0.0,2742548240.0,17655.0,0,0.0,48814.0,0.0,0.0,963.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 19:25:50.454126000 ,0.0,0.0,0.0,0.0,992.0,Vulnerability_scanner
1.0,16.0,0.0,0.0,2580431548.0,7608.0,0.0,0.0,56322.0,0.0,0.0,2129665.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 18:40:13.186615000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,18.0,0.0,0.0,3888304806.0,54716.0,0,0.0,59710.0,0.0,1.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 23:11:38.926294000 ,0.0,0.0,0.0,0.0,0.0,Uploading
1.0,24.0,0.0,0.0,3248180635.0,22683.0,GET,0.0,80.0,0.0,0.0,40709.0,57.0,0.0,49204.0,0.0,0.0,0.0,305.0, 2021 19:30:43.159801000 ,0.0,0.0,0.0,0.0,26183.0,Vulnerability_scanner
1.0,24.0,0.0,0.0,57064301.0,2944.0,0,0.0,52632.0,0.0,0.0,1518.0,0.0,0.0,3333.0,0.0,0.0,0.0,112.0, 2021 23:12:12.089245000 ,0.0,0.0,0.0,0.0,91226.0,Uploading
1.0,16.0,0.0,0.0,1293262950.0,48780.0,0,0.0,80.0,0.0,0.0,150.0,0.0,0.0,33886.0,0.0,0.0,0.0,0.0, 2021 23:13:59.332673000 ,0.0,0.0,0.0,0.0,108.0,Uploading
1.0,20.0,0.0,0.0,403118619.0,58659.0,0.0,0.0,5568.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 17:13:15.170625000 ,0.0,0.0,0.0,0.0,1.0,Port_Scanning
1.0,16.0,0.0,0.0,2693480650.0,60663.0,0.0,0.0,60210.0,0.0,0.0,1425393.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 20:44:34.510638000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,MITM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,_googlecast._tcp.local,0.0,0.0,0.0,5353.0,0.0,1.0,1028.0,12.0,0.0,0.00044,MITM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DESKTOP-UHF0SF2,0.0,0.0,0.0,49909.0,0.0,0.0,0.0,255.0,0.0,0.0,MITM
1.0,16.0,0.0,0.0,2693136826.0,31861.0,0.0,0.0,60210.0,0.0,0.0,1081569.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 20:36:45.478211000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,MITM
1.0,18.0,0.0,0.0,2875193563.0,43999.0,0,0.0,59768.0,0.0,1.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 23:11:39.694196000 ,0.0,0.0,0.0,0.0,0.0,Uploading
1.0,24.0,0.0,0.0,2213215181.0,15886.0,0.0,0.0,4321.0,0.0,0.0,1.0,0.0,0.0,60210.0,0.0,0.0,0.0,320.0, 2021 20:26:10.418023000 ,0.0,0.0,0.0,0.0,579809.0,Backdoor
1.0,20.0,0.0,0.0,386135928.0,4449.0,0.0,0.0,3369.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 16:36:33.674837000 ,0.0,0.0,0.0,0.0,1.0,Port_Scanning
1.0,16.0,0.0,0.0,49300259.0,58289.0,0,0.0,80.0,0.0,0.0,151.0,0.0,0.0,32916.0,0.0,0.0,0.0,0.0, 2021 23:12:02.146826000 ,0.0,0.0,0.0,0.0,109.0,Uploading
1.0,18.0,0.0,0.0,3966119642.0,63761.0,0,0.0,59662.0,0.0,1.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 23:11:38.252213000 ,0.0,0.0,0.0,0.0,0.0,Uploading
1.0,16.0,0.0,0.0,2579437356.0,13119.0,0.0,0.0,56322.0,0.0,0.0,1135473.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 18:20:36.400553000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,20.0,0.0,0.0,1851334508.0,37564.0,0.0,0.0,3204.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 16:33:48.490973000 ,0.0,0.0,0.0,0.0,1.0,Port_Scanning
0.0,2.0,0.0,0.0,965776731.0,6948.0,0.0,0.0,80.0,0.0,0.0,965776731.0,0.0,1.0,8833.0,0.0,0.0,0.0,0.0, 2021 18:07:44.073152000 ,0.0,0.0,0.0,0.0,0.0,Port_Scanning
1.0,16.0,0.0,0.0,2580051052.0,63892.0,0.0,0.0,56322.0,0.0,0.0,1749169.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 18:32:32.748324000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0, 2021 16:37:35.386819000 ,0.0,0.0,0.0,0.0,0.0,Port_Scanning
0.0,2.0,0.0,0.0,1181536434.0,32390.0,0.0,0.0,80.0,0.0,0.0,1181536434.0,0.0,1.0,1387.0,0.0,0.0,0.0,0.0, 2021 16:03:29.475073000 ,0.0,0.0,0.0,0.0,0.0,Port_Scanning
1.0,20.0,0.0,0.0,942449816.0,28153.0,0,0.0,54674.0,0.0,0.0,1.0,0.0,0.0,3333.0,0.0,0.0,1.0,0.0, 2021 23:14:06.413843000 ,0.0,0.0,0.0,0.0,1.0,Uploading
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITM
