tcp.flags.ack,tcp.flags,icmp.seq_le,icmp.checksum,tcp.ack_raw,tcp.checksum,http.request.method,udp.stream,tcp.dstport,tcp.connection.fin,tcp.connection.synack,tcp.ack,http.content_length,tcp.connection.syn,tcp.srcport,arp.hw.size,arp.opcode,tcp.connection.rst,tcp.len,frame.time,dns.qry.name.len,dns.qry.qu,udp.time_delta,mqtt.protoname,tcp.seq,Attack_type
1.0,16.0,0.0,0.0,3614527631.0,59074.0,0,0.0,80.0,0.0,0.0,478.0,0.0,0.0,44214.0,0.0,0.0,0.0,0.0, 2021 21:42:14.130417000 ,0.0,0.0,0.0,0.0,308.0,SQL_injection
1.0,24.0,0.0,0.0,2013966124.0,41307.0,0.0,0.0,4321.0,0.0,0.0,1.0,0.0,0.0,47924.0,0.0,0.0,0.0,464.0, 2021 23:54:30.859564000 ,0.0,0.0,0.0,0.0,907969.0,Ransomware
1.0,16.0,0.0,0.0,4191465499.0,16903.0,0,0.0,33012.0,0.0,0.0,108.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 23:12:03.487199000 ,0.0,0.0,0.0,0.0,1.0,Uploading
1.0,20.0,0.0,0.0,1892664607.0,4785.0,0.0,0.0,53307.0,0.0,0.0,121.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 19:11:04.551002000 ,0.0,0.0,0.0,0.0,1.0,DDoS_TCP
0.0,2.0,0.0,0.0,1944130917.0,64887.0,0.0,0.0,80.0,0.0,0.0,1944130917.0,0.0,1.0,28504.0,0.0,0.0,0.0,120.0, 2021 19:03:34.288671000 ,0.0,0.0,0.0,0.0,0.0,DDoS_TCP
1.0,16.0,0.0,0.0,3377373214.0,60401.0,0.0,0.0,65023.0,0.0,0.0,59.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 19:46:43.573191000 ,0.0,0.0,0.0,0,6.0,Normal
1.0,16.0,0.0,0.0,3576437889.0,56567.0,0,0.0,59048.0,0.0,0.0,108.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 23:08:52.421006000 ,0.0,0.0,0.0,0.0,1.0,Uploading
1.0,24.0,0.0,0.0,1453306566.0,31972.0,0.0,0.0,4321.0,0.0,0.0,1.0,0.0,0.0,56322.0,0.0,0.0,0.0,304.0, 2021 18:34:13.084168000 ,0.0,0.0,0.0,0.0,1841041.0,Backdoor
1.0,18.0,0.0,0.0,1795014331.0,55886.0,0,0.0,57200.0,0.0,1.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 20:46:47.902053000 ,0.0,0.0,0.0,0.0,0.0,Password
0.0,2.0,0.0,0.0,0.0,57382.0,0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,32954.0,0.0,0.0,0.0,0.0, 2021 19:46:18.443854000 ,0.0,0.0,0.0,0.0,0.0,XSS
1.0,24.0,0.0,0.0,1453306566.0,12706.0,0.0,0.0,4321.0,0.0,0.0,1.0,0.0,0.0,56322.0,0.0,0.0,0.0,608.0, 2021 18:02:22.915121000 ,0.0,0.0,0.0,0.0,206065.0,Backdoor
1.0,16.0,0.0,0.0,705609713.0,23627.0,0,0.0,33076.0,0.0,0.0,103.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 19:52:32.814616000 ,0.0,0.0,0.0,0.0,441.0,XSS
1.0,16.0,0.0,0.0,3387833948.0,15025.0,0,0.0,80.0,0.0,0.0,150.0,0.0,0.0,59334.0,0.0,0.0,0.0,0.0, 2021 23:09:38.319857000 ,0.0,0.0,0.0,0.0,108.0,Uploading
0.0,2.0,0.0,0.0,1682802518.0,40386.0,0.0,0.0,80.0,0.0,0.0,1682802518.0,0.0,1.0,17039.0,0.0,0.0,0.0,120.0, 2021 19:02:58.706074000 ,0.0,0.0,0.0,0.0,0.0,DDoS_TCP
0.0,2.0,0.0,0.0,0.0,55812.0,0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,37742.0,0.0,0.0,0.0,0.0, 2021 19:50:48.803129000 ,0.0,0.0,0.0,0.0,0.0,Password
1.0,16.0,0.0,0.0,2579881708.0,39049.0,0.0,0.0,56322.0,0.0,0.0,1579825.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 18:29:14.903981000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,16.0,0.0,0.0,2905207588.0,28789.0,0.0,0.0,61241.0,0.0,0.0,56.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 15:03:25.271648000 ,0.0,0.0,0.0,0,5.0,Normal
1.0,16.0,0.0,0.0,2372363377.0,64861.0,0.0,0.0,60944.0,0.0,0.0,738696.0,0.0,0.0,5900.0,0.0,0.0,0.0,1440.0, 2021 20:05:43.832556000 ,0,0.0,0.0,0,199662055.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 18:14:00.397451000 ,0.0,0.0,0.0,0.0,0.0,XSS
1.0,17.0,0.0,0.0,1172646048.0,22680.0,0,0.0,80.0,1.0,0.0,485.0,0.0,0.0,32906.0,0.0,0.0,0.0,0.0, 2021 19:43:52.652073000 ,0.0,0.0,0.0,0.0,122.0,XSS
1.0,18.0,0.0,0.0,377786988.0,32828.0,0,0.0,55080.0,0.0,1.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 17:14:08.913132000 ,0.0,0.0,0.0,0.0,0.0,Password
1.0,16.0,0.0,0.0,2692222266.0,62128.0,0.0,0.0,60210.0,0.0,0.0,167009.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 20:17:54.803332000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,16.0,0.0,0.0,2578968540.0,8676.0,0.0,0.0,56322.0,0.0,0.0,666657.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 18:11:26.619560000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,17.0,0.0,0.0,1920635648.0,5286.0,0,0.0,80.0,1.0,0.0,1760.0,0.0,0.0,53936.0,0.0,0.0,0.0,0.0, 2021 17:12:50.060755000 ,0.0,0.0,0.0,0.0,222.0,Password
0.0,4.0,0.0,0.0,0.0,53052.0,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,32814.0,0.0,0.0,1.0,0.0, 2021 19:39:10.887577000 ,0.0,0.0,0.0,0.0,104.0,XSS
1.0,24.0,0.0,0.0,1453306566.0,59747.0,0.0,0.0,4321.0,0.0,0.0,1.0,0.0,0.0,56322.0,0.0,0.0,0.0,224.0, 2021 18:35:43.294309000 ,0.0,0.0,0.0,0.0,1915521.0,Backdoor
0.0,2.0,0.0,0.0,941473173.0,27215.0,0.0,0.0,80.0,0.0,0.0,941473173.0,0.0,1.0,9238.0,0.0,0.0,0.0,0.0, 2021 18:14:29.748387000 ,0.0,0.0,0.0,0.0,0.0,Port_Scanning
1.0,16.0,0.0,0.0,2372327103.0,27412.0,0.0,0.0,60944.0,0.0,0.0,702422.0,0.0,0.0,5900.0,0.0,0.0,0.0,1440.0, 2021 20:03:34.360784000 ,0,0.0,0.0,0,190257672.0,Normal
1.0,16.0,0.0,0.0,2971857391.0,54277.0,0.0,0.0,58927.0,0.0,0.0,1.0,0.0,0.0,5900.0,0.0,0.0,0.0,1460.0, 2021 20:16:26.149042000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,16.0,0.0,0.0,2864930610.0,24498.0,0,0.0,60270.0,0.0,0.0,108.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 23:11:48.267965000 ,0.0,0.0,0.0,0.0,150.0,Uploading
