tcp.flags.ack,tcp.flags,icmp.seq_le,icmp.checksum,tcp.ack_raw,tcp.checksum,http.request.method,udp.stream,tcp.dstport,tcp.connection.fin,tcp.connection.synack,tcp.ack,http.content_length,tcp.connection.syn,tcp.srcport,arp.hw.size,arp.opcode,tcp.connection.rst,tcp.len,frame.time,dns.qry.name.len,dns.qry.qu,udp.time_delta,mqtt.protoname,tcp.seq,Attack_type
1.0,16.0,0.0,0.0,2597177976.0,11849.0,0.0,0.0,1883.0,0.0,0.0,6.0,0.0,0.0,58194.0,0.0,0.0,0.0,0.0, 2021 19:43:05.708087000 ,0,0.0,0.0,0,59.0,Normal
1.0,16.0,0.0,0.0,2255898747.0,44767.0,0.0,0.0,1883.0,0.0,0.0,6.0,0.0,0.0,49176.0,0.0,0.0,0.0,0.0, 2021 21:28:05.608762000 ,0,0.0,0.0,0,59.0,Normal
0.0,4.0,0.0,0.0,0.0,55542.0,0.0,0.0,52203.0,0.0,0.0,0.0,0.0,0.0,1883.0,0.0,0.0,1.0,0.0, 2021 16:16:41.276544000 ,0,0.0,0.0,0,6.0,Normal
0.0,0.0,18444.0,0.0,0.0,0.0,0.0,39251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.0.128,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,18.0,0.0,0.0,862833970.0,5203.0,0.0,0.0,56853.0,0.0,1.0,1.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 18:08:17.973749000 ,0.0,0.0,0.0,0,0.0,Normal
0.0,2.0,0.0,0.0,0.0,804.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0,1.0,52707.0,0.0,0.0,0.0,0.0, 2021 12:50:18.734732000 ,0.0,0.0,0.0,0,0.0,Normal
0.0,0.0,32790.0,39544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:19:37.473904000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
1.0,24.0,0.0,0.0,3276861165.0,28538.0,TRACE,0.0,80.0,0.0,0.0,1.0,0.0,0.0,60958.0,0.0,0.0,0.0,114.0, 2021 19:34:30.768656000 ,0.0,0.0,0.0,0.0,1.0,XSS
1.0,16.0,0.0,0.0,1852252633.0,7421.0,0.0,0.0,59869.0,0.0,0.0,56.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 18:25:57.987961000 ,0,0.0,0.0,0,5.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403596.0,0.0,0.0,0.0,0.0,0.0,0.0,2963.0,0.0,0.0,0.0,0.0,24.0.44.238,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,16.0,0.0,0.0,414532925.0,30015.0,0.0,0.0,1883.0,0.0,0.0,1.0,0.0,0.0,57205.0,0.0,0.0,0.0,0.0, 2021 18:13:40.064313000 ,0.0,0.0,0.0,0,1.0,Normal
0.0,4.0,0.0,0.0,0.0,6858.0,0.0,0.0,52091.0,0.0,0.0,0.0,0.0,0.0,1883.0,0.0,0.0,1.0,0.0, 2021 16:54:40.142179000 ,0.0,0.0,0.0,0,6.0,Normal
1.0,16.0,0.0,0.0,2370931222.0,55196.0,0.0,0.0,1883.0,0.0,0.0,6.0,0.0,0.0,55452.0,0.0,0.0,0.0,0.0, 2021 17:11:29.512317000 ,0,0.0,0.0,0,59.0,Normal
1.0,24.0,0.0,0.0,1228648399.0,18123.0,0.0,0.0,5900.0,0.0,0.0,89796492.0,0.0,0.0,60944.0,0.0,0.0,0.0,32.0, 2021 19:34:11.134425000 ,0.0,0.0,0.0,0,339123.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 18:26:37.220455000 ,0.0,0.0,0.0,0.0,0.0,XSS
1.0,20.0,0.0,0.0,243020320.0,50699.0,0.0,0.0,9822.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 18:24:14.401253000 ,0.0,0.0,0.0,0.0,1.0,Port_Scanning
0.0,2.0,0.0,0.0,501459483.0,1086.0,0.0,0.0,80.0,0.0,0.0,501459483.0,0.0,1.0,7693.0,0.0,0.0,0.0,0.0, 2021 17:48:42.998569000 ,0.0,0.0,0.0,0.0,0.0,Port_Scanning
1.0,16.0,0.0,0.0,1579173386.0,44474.0,0.0,0.0,63876.0,0.0,0.0,56.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 15:44:14.818185000 ,0.0,0.0,0.0,0,5.0,Normal
0.0,2.0,0.0,0.0,1883017719.0,28822.0,0.0,0.0,80.0,0.0,0.0,1883017719.0,0.0,1.0,2500.0,0.0,0.0,0.0,0.0, 2021 16:22:03.671790000 ,0.0,0.0,0.0,0.0,0.0,Port_Scanning
1.0,16.0,0.0,0.0,1454982519.0,29702.0,0.0,0.0,1883.0,0.0,0.0,6.0,0.0,0.0,54218.0,0.0,0.0,0.0,0.0, 2021 16:50:40.636934000 ,0,0.0,0.0,0,59.0,Normal
0.0,4.0,0.0,0.0,0.0,23373.0,0.0,0.0,60396.0,0.0,0.0,0.0,0.0,0.0,1883.0,0.0,0.0,1.0,0.0, 2021 14:50:28.267988000 ,0.0,0.0,0.0,0,6.0,Normal
1.0,18.0,0.0,0.0,2208811315.0,11842.0,0.0,0.0,53283.0,0.0,1.0,1.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 21:16:29.561996000 ,0,0.0,0.0,0,0.0,Normal
1.0,18.0,0.0,0.0,3329447775.0,39782.0,0,0.0,48736.0,0.0,1.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 19:25:25.549875000 ,0.0,0.0,0.0,0.0,0.0,Vulnerability_scanner
0.0,0.0,40327.0,0.0,0.0,0.0,0.0,30598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.0.128,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
0.0,2.0,0.0,0.0,0.0,11485.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0,1.0,54404.0,0.0,0.0,0.0,0.0, 2021 22:36:10.084485000 ,0,0.0,0.0,0,0.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 17:55:20.690550000 ,0.0,0.0,0.0,0.0,0.0,XSS
1.0,16.0,0.0,0.0,3329442722.0,64460.0,0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,59304.0,0.0,0.0,0.0,0.0, 2021 18:02:15.142609000 ,0.0,0.0,0.0,0.0,1.0,XSS
0.0,4.0,0.0,0.0,0.0,5049.0,0,0.0,60044.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 18:46:39.844380000 ,0.0,0.0,0.0,0.0,442.0,XSS
0.0,2.0,0.0,0.0,0.0,1415.0,0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,34500.0,0.0,0.0,0.0,0.0, 2021 23:16:01.938225000 ,0.0,0.0,0.0,0.0,0.0,Uploading
0.0,4.0,0.0,0.0,0.0,50514.0,0.0,0.0,50063.0,0.0,0.0,0.0,0.0,0.0,1883.0,0.0,0.0,1.0,0.0, 2021 16:22:33.452457000 ,0.0,0.0,0.0,0,6.0,Normal
1.0,16.0,0.0,0.0,453369558.0,17924.0,0.0,0.0,61543.0,0.0,0.0,59.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 20:31:59.473656000 ,0,0.0,0.0,0,6.0,Normal
0.0,2.0,0.0,0.0,0.0,55229.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0,1.0,52494.0,0.0,0.0,0.0,0.0, 2021 12:47:11.818365000 ,0.0,0.0,0.0,0,0.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934942.0,0.0,0.0,0.0,0.0,0.0,0.0,62182.0,0.0,0.0,0.0,0.0,184.33.200.145,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342682.0,0.0,0.0,0.0,0.0,0.0,0.0,57821.0,0.0,0.0,0.0,0.0,24.16.33.149,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,16.0,0.0,0.0,1993029335.0,60958.0,0,0.0,33050.0,0.0,0.0,122.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 19:51:15.302047000 ,0.0,0.0,0.0,0.0,486.0,XSS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162581.0,0.0,0.0,0.0,0.0,0.0,0.0,12535.0,0.0,0.0,0.0,0.0,46.21.207.99,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,24.0,0.0,0.0,1220454831.0,35795.0,0.0,0.0,5900.0,0.0,0.0,81602924.0,0.0,0.0,60944.0,0.0,0.0,0.0,32.0, 2021 19:31:37.357958000 ,0.0,0.0,0.0,0,310934.0,Normal
1.0,16.0,0.0,0.0,1953420764.0,5874.0,0.0,0.0,1883.0,0.0,0.0,1.0,0.0,0.0,56574.0,0.0,0.0,0.0,0.0, 2021 13:50:51.364161000 ,0.0,0.0,0.0,0,1.0,Normal
1.0,16.0,0.0,0.0,2046688933.0,46385.0,0.0,0.0,1883.0,0.0,0.0,6.0,0.0,0.0,51169.0,0.0,0.0,0.0,0.0, 2021 16:40:13.086601000 ,0.0,0.0,0.0,0,59.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2602244.0,0.0,0.0,0.0,0.0,0.0,0.0,51210.0,0.0,0.0,0.0,0.0,35.22.240.145,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,16.0,0.0,0.0,3214985751.0,40438.0,0.0,0.0,57366.0,0.0,0.0,56.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 19:32:15.338488000 ,0,0.0,0.0,0,5.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,604166.0,0.0,0.0,0.0,0.0,0.0,0.0,31161.0,0.0,0.0,0.0,0.0,131.232.44.245,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,24.0,0.0,0.0,488668120.0,4501.0,TRACE,0.0,80.0,0.0,0.0,1.0,0.0,0.0,59540.0,0.0,0.0,0.0,120.0, 2021 18:17:16.812735000 ,0.0,0.0,0.0,0.0,1.0,XSS
0.0,2.0,0.0,0.0,342950191.0,52448.0,0.0,0.0,80.0,0.0,0.0,342950191.0,0.0,1.0,10799.0,0.0,0.0,0.0,0.0, 2021 18:40:32.643609000 ,0.0,0.0,0.0,0.0,0.0,Port_Scanning
1.0,20.0,0.0,0.0,290191869.0,65057.0,0.0,0.0,9115.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 18:12:26.433585000 ,0.0,0.0,0.0,0.0,1.0,Port_Scanning
1.0,16.0,0.0,0.0,3744475386.0,65295.0,0.0,0.0,57973.0,0.0,0.0,56.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 19:40:11.447624000 ,0,0.0,0.0,0,5.0,Normal
1.0,17.0,0.0,0.0,639335154.0,9831.0,0,0.0,60874.0,1.0,0.0,103.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 19:29:56.726796000 ,0.0,0.0,0.0,0.0,441.0,XSS
1.0,18.0,0.0,0.0,976653865.0,12169.0,0.0,0.0,65072.0,0.0,1.0,1.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0, 2021 16:01:11.916208000 ,0.0,0.0,0.0,0,0.0,Normal
1.0,16.0,0.0,0.0,2372405543.0,42965.0,0.0,0.0,60944.0,0.0,0.0,780862.0,0.0,0.0,5900.0,0.0,0.0,0.0,1440.0, 2021 20:06:55.893401000 ,0,0.0,0.0,0,205959140.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2277891.0,0.0,0.0,0.0,0.0,0.0,0.0,51784.0,0.0,0.0,0.0,0.0,155.191.133.149,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
0.0,0.0,31576.0,0.0,0.0,0.0,0.0,2757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.0.128,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215076.0,0.0,0.0,0.0,0.0,0.0,0.0,11316.0,0.0,0.0,0.0,0.0,61.154.21.163,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,25.0,0.0,0.0,33541935.0,16814.0,0.0,0.0,1883.0,1.0,0.0,5.0,0.0,0.0,49197.0,0.0,0.0,0.0,2.0, 2021 17:03:01.864957000 ,0,0.0,0.0,0,56.0,Normal
1.0,16.0,0.0,0.0,2372169998.0,27084.0,0.0,0.0,60944.0,0.0,0.0,545317.0,0.0,0.0,5900.0,0.0,0.0,0.0,1440.0, 2021 19:51:59.568664000 ,0.0,0.0,0.0,0,146078430.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,568655.0,0.0,0.0,0.0,0.0,0.0,0.0,23490.0,0.0,0.0,0.0,0.0,204.128.226.182,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,16.0,0.0,0.0,1598762500.0,51507.0,0.0,0.0,1883.0,0.0,0.0,6.0,0.0,0.0,60474.0,0.0,0.0,0.0,0.0, 2021 14:51:44.240456000 ,0.0,0.0,0.0,0,59.0,Normal
1.0,24.0,0.0,0.0,3580143906.0,32545.0,GET,0.0,80.0,0.0,0.0,37127.0,36.0,0.0,49418.0,0.0,0.0,0.0,310.0, 2021 19:33:25.423828000 ,0.0,0.0,0.0,0.0,19923.0,Vulnerability_scanner
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655098.0,0.0,0.0,0.0,0.0,0.0,0.0,62429.0,0.0,0.0,0.0,0.0,241.143.145.177,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,24.0,0.0,0.0,3784685860.0,48785.0,0.0,0.0,59727.0,0.0,0.0,15.0,0.0,0.0,1883.0,0.0,0.0,0.0,4.0, 2021 18:48:27.703703000 ,0.0,0.0,0.0,0,1.0,Normal
