tcp.flags.ack,tcp.flags,icmp.seq_le,icmp.checksum,tcp.ack_raw,tcp.checksum,http.request.method,udp.stream,tcp.dstport,tcp.connection.fin,tcp.connection.synack,tcp.ack,http.content_length,tcp.connection.syn,tcp.srcport,arp.hw.size,arp.opcode,tcp.connection.rst,tcp.len,frame.time,dns.qry.name.len,dns.qry.qu,udp.time_delta,mqtt.protoname,tcp.seq,Attack_type
0.0,0.0,12969.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:19:42.283647000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
0.0,0.0,45382.0,27207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:24:22.699132000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
0.0,0.0,27603.0,58764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:20:15.217679000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
1.0,20.0,0.0,0.0,1752632890.0,38350.0,0.0,0.0,8326.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 17:59:16.605570000 ,0.0,0.0,0.0,0.0,1.0,Port_Scanning
0.0,0.0,46032.0,57412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:19:11.579921000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
0.0,0.0,9544.0,26835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:21:50.132154000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
1.0,20.0,0.0,0.0,315497033.0,9469.0,0,0.0,52796.0,0.0,0.0,1.0,0.0,0.0,3333.0,0.0,0.0,1.0,0.0, 2021 23:12:17.829447000 ,0.0,0.0,0.0,0.0,1.0,Uploading
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:33:33.220162000 ,0.0,0.0,0.0,0.0,0.0,Ransomware
1.0,24.0,0.0,0.0,1909858901.0,12569.0,GET,0.0,80.0,0.0,0.0,1.0,0.0,0.0,37498.0,0.0,0.0,0.0,414.0, 2021 21:35:36.891768000 ,0.0,0.0,0.0,0.0,1.0,SQL_injection
1.0,16.0,0.0,0.0,3368651663.0,50343.0,0,0.0,55564.0,0.0,0.0,87.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 11:35:38.528750000 ,0.0,0.0,0.0,0.0,1.0,DDoS_HTTP
1.0,16.0,0.0,0.0,2398742553.0,34165.0,0.0,0.0,47924.0,0.0,0.0,828161.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 23:48:40.191342000 ,0.0,0.0,0.0,0.0,1.0,Ransomware
1.0,16.0,0.0,0.0,3044333755.0,32070.0,0,0.0,80.0,0.0,0.0,150.0,0.0,0.0,33822.0,0.0,0.0,0.0,0.0, 2021 23:13:55.308889000 ,0.0,0.0,0.0,0.0,109.0,Uploading
0.0,0.0,46422.0,23107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:24:13.333961000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
0.0,0.0,34514.0,56945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:21:42.014948000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
1.0,16.0,0.0,0.0,266003390.0,30654.0,0.0,0.0,35306.0,0.0,0.0,237569.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 16:19:22.323807000 ,0.0,0.0,0.0,0.0,1.0,Ransomware
1.0,16.0,0.0,0.0,626556729.0,55712.0,0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,60442.0,0.0,0.0,0.0,0.0, 2021 23:11:51.732606000 ,0.0,0.0,0.0,0.0,1.0,Uploading
0.0,0.0,52691.0,56618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:22:24.760933000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
0.0,0.0,48466.0,24123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:20:20.807068000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
0.0,2.0,0.0,0.0,0.0,26031.0,0,0.0,3333.0,0.0,0.0,0.0,0.0,1.0,47364.0,0.0,0.0,0.0,0.0, 2021 23:11:38.226526000 ,0.0,0.0,0.0,0.0,0.0,Uploading
0.0,2.0,0.0,0.0,1466153258.0,34583.0,0.0,0.0,80.0,0.0,0.0,1466153258.0,0.0,1.0,6137.0,0.0,0.0,0.0,0.0, 2021 17:22:44.801767000 ,0.0,0.0,0.0,0.0,0.0,Port_Scanning
0.0,0.0,55777.0,53022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:21:36.590208000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
1.0,16.0,0.0,0.0,2643716983.0,59852.0,0,0.0,55852.0,0.0,0.0,310.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 11:36:07.994401000 ,0.0,0.0,0.0,0.0,1.0,DDoS_HTTP
1.0,16.0,0.0,0.0,4838201.0,63558.0,0,0.0,48556.0,0.0,0.0,362.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 11:39:04.955340000 ,0.0,0.0,0.0,0.0,1.0,DDoS_HTTP
0.0,0.0,60388.0,52236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:22:03.996086000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
1.0,16.0,0.0,0.0,2398971225.0,40824.0,0.0,0.0,47924.0,0.0,0.0,1056833.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 00:05:16.700804000 ,0.0,0.0,0.0,0.0,1.0,Ransomware
1.0,24.0,0.0,0.0,2013966124.0,13021.0,0.0,0.0,4321.0,0.0,0.0,1.0,0.0,0.0,47924.0,0.0,0.0,0.0,464.0, 2021 23:12:49.714729000 ,0.0,0.0,0.0,0.0,333249.0,Ransomware
0.0,0.0,41525.0,31574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:23:21.136172000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
0.0,2.0,0.0,0.0,624112967.0,54202.0,0.0,0.0,80.0,0.0,0.0,624112967.0,0.0,1.0,6614.0,0.0,0.0,0.0,0.0, 2021 17:30:42.588607000 ,0.0,0.0,0.0,0.0,0.0,Port_Scanning
1.0,16.0,0.0,0.0,265963390.0,24858.0,0.0,0.0,35306.0,0.0,0.0,197569.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 16:16:28.608596000 ,0.0,0.0,0.0,0.0,1.0,Ransomware
0.0,0.0,17878.0,55986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:19:08.510199000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
0.0,0.0,19763.0,34219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:17:55.079869000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
0.0,0.0,48125.0,45884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 23:24:07.295849000 ,0.0,0.0,0.0,0.0,0.0,DDoS_ICMP
1.0,16.0,0.0,0.0,675743299.0,33046.0,0,0.0,80.0,0.0,0.0,151.0,0.0,0.0,33574.0,0.0,0.0,0.0,0.0, 2021 23:12:50.942683000 ,0.0,0.0,0.0,0.0,109.0,Uploading
