tcp.flags.ack,tcp.flags,icmp.seq_le,icmp.checksum,tcp.ack_raw,tcp.checksum,http.request.method,udp.stream,tcp.dstport,tcp.connection.fin,tcp.connection.synack,tcp.ack,http.content_length,tcp.connection.syn,tcp.srcport,arp.hw.size,arp.opcode,tcp.connection.rst,tcp.len,frame.time,dns.qry.name.len,dns.qry.qu,udp.time_delta,mqtt.protoname,tcp.seq,Attack_type
1.0,24.0,0.0,0.0,2334389179.0,27833.0,GET,0.0,80.0,0.0,0.0,1.0,0.0,0.0,43396.0,0.0,0.0,0.0,221.0, 2021 17:00:20.503913000 ,0.0,0.0,0.0,0.0,1.0,Password
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 16:14:11.853064000 ,0.0,0.0,0.0,0.0,0.0,Ransomware
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2478214.0,0.0,0.0,0.0,0.0,0.0,0.0,4528.0,0.0,0.0,0.0,0.0,75.216.247.228,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,24.0,0.0,0.0,3479848525.0,55309.0,GET,0.0,80.0,0.0,0.0,1.0,0.0,0.0,60322.0,0.0,0.0,0.0,107.0, 2021 23:11:48.929666000 ,0.0,0.0,0.0,0.0,1.0,Uploading
1.0,16.0,0.0,0.0,2538241451.0,37074.0,0,0.0,42564.0,0.0,0.0,223.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 18:49:10.520573000 ,0.0,0.0,0.0,0.0,1760.0,Password
1.0,24.0,0.0,0.0,4259604940.0,29701.0,0,0.0,40156.0,0.0,0.0,222.0,1465.0,0.0,80.0,0.0,0.0,0.0,310.0, 2021 18:08:09.535673000 ,0.0,0.0,0.0,0.0,1449.0,Password
1.0,16.0,0.0,0.0,2579571148.0,22547.0,0.0,0.0,56322.0,0.0,0.0,1269265.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 18:23:14.167751000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,16.0,0.0,0.0,2399178841.0,60190.0,0.0,0.0,47924.0,0.0,0.0,1264449.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 00:20:18.964254000 ,0.0,0.0,0.0,0.0,1.0,Ransomware
1.0,16.0,0.0,0.0,3884926884.0,31857.0,0,0.0,80.0,0.0,0.0,303.0,0.0,0.0,45258.0,0.0,0.0,0.0,0.0, 2021 19:26:02.891598000 ,0.0,0.0,0.0,0.0,262.0,Password
1.0,16.0,0.0,0.0,3263140569.0,13128.0,0,0.0,80.0,0.0,0.0,478.0,0.0,0.0,38122.0,0.0,0.0,0.0,0.0, 2021 21:36:01.485387000 ,0.0,0.0,0.0,0.0,691.0,SQL_injection
1.0,24.0,0.0,0.0,1453306566.0,57396.0,0.0,0.0,4321.0,0.0,0.0,1.0,0.0,0.0,56322.0,0.0,0.0,0.0,224.0, 2021 18:13:56.256659000 ,0.0,0.0,0.0,0.0,795361.0,Backdoor
1.0,17.0,0.0,0.0,4272355527.0,16914.0,0,0.0,80.0,1.0,0.0,485.0,0.0,0.0,59922.0,0.0,0.0,0.0,0.0, 2021 18:40:32.411014000 ,0.0,0.0,0.0,0.0,133.0,XSS
1.0,24.0,0.0,0.0,1804152815.0,52338.0,GET,0.0,80.0,0.0,0.0,1.0,0.0,0.0,45496.0,0.0,0.0,0.0,409.0, 2021 21:43:24.358560000 ,0.0,0.0,0.0,0.0,1.0,SQL_injection
1.0,16.0,0.0,0.0,1647467251.0,33170.0,0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,41924.0,0.0,0.0,0.0,0.0, 2021 16:58:38.236125000 ,0.0,0.0,0.0,0.0,1.0,Password
1.0,24.0,0.0,0.0,2213215181.0,12343.0,0.0,0.0,4321.0,0.0,0.0,1.0,0.0,0.0,60210.0,0.0,0.0,0.0,304.0, 2021 20:43:44.060633000 ,0.0,0.0,0.0,0.0,1388401.0,Backdoor
1.0,16.0,0.0,0.0,266040638.0,62584.0,0.0,0.0,35306.0,0.0,0.0,274817.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 16:22:04.326857000 ,0.0,0.0,0.0,0.0,1.0,Ransomware
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624359.0,0.0,0.0,0.0,0.0,0.0,0.0,32575.0,0.0,0.0,0.0,0.0,228.119.191.207,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,51488.0,0.0,0.0,0.0,0.0,0.0,0.0,14795.0,0.0,0.0,0.0,0.0,138.244.15.228,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,16.0,0.0,0.0,2579651900.0,19347.0,0.0,0.0,56322.0,0.0,0.0,1350017.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 18:24:46.455407000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,17.0,0.0,0.0,859477727.0,9164.0,0,0.0,32864.0,1.0,0.0,109.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 23:12:01.388288000 ,0.0,0.0,0.0,0.0,150.0,Uploading
1.0,16.0,0.0,0.0,202181833.0,25318.0,0,0.0,60978.0,0.0,0.0,103.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 19:35:30.273645000 ,0.0,0.0,0.0,0.0,441.0,XSS
1.0,16.0,0.0,0.0,3367320328.0,8563.0,0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,60068.0,0.0,0.0,0.0,0.0, 2021 18:47:52.126738000 ,0.0,0.0,0.0,0.0,1.0,XSS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318100.0,0.0,0.0,0.0,0.0,0.0,0.0,12672.0,0.0,0.0,0.0,0.0,13.242.149.2,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014326.0,0.0,0.0,0.0,0.0,0.0,0.0,33524.0,0.0,0.0,0.0,0.0,143.64.227.120,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 17:44:51.770787000 ,0.0,0.0,0.0,0.0,0.0,XSS
1.0,16.0,0.0,0.0,2692912138.0,19759.0,0.0,0.0,60210.0,0.0,0.0,856881.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 20:32:10.671450000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,24.0,0.0,0.0,2213215181.0,45719.0,0.0,0.0,4321.0,0.0,0.0,1.0,0.0,0.0,60210.0,0.0,0.0,0.0,416.0, 2021 20:58:22.459625000 ,0.0,0.0,0.0,0.0,2049185.0,Backdoor
1.0,24.0,0.0,0.0,1453306566.0,46603.0,0.0,0.0,4321.0,0.0,0.0,1.0,0.0,0.0,56322.0,0.0,0.0,0.0,304.0, 2021 18:10:55.725161000 ,0.0,0.0,0.0,0.0,640193.0,Backdoor
1.0,16.0,0.0,0.0,2089322967.0,50150.0,0,0.0,3333.0,0.0,0.0,4349.0,0.0,0.0,52222.0,0.0,0.0,0.0,0.0, 2021 23:12:06.024655000 ,0.0,0.0,0.0,0.0,1.0,Uploading
0.0,0.0,0.0,0.0,0.0,0.0,0.0,197053.0,0.0,0.0,0.0,0.0,0.0,0.0,31778.0,0.0,0.0,0.0,0.0,58.198.102.12,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2756184.0,0.0,0.0,0.0,0.0,0.0,0.0,9345.0,0.0,0.0,0.0,0.0,89.232.27.103,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,18.0,0.0,0.0,2520952694.0,11159.0,0,0.0,42740.0,0.0,1.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 21:41:03.207981000 ,0.0,0.0,0.0,0.0,0.0,SQL_injection
1.0,16.0,0.0,0.0,2692914666.0,9063.0,0.0,0.0,60210.0,0.0,0.0,859409.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 20:32:14.754767000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,20.0,0.0,0.0,3116714285.0,13399.0,0.0,0.0,58666.0,0.0,0.0,1.0,0.0,0.0,4321.0,0.0,0.0,1.0,0.0, 2021 18:10:29.978232000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,17.0,0.0,0.0,1683132640.0,63244.0,0,0.0,38786.0,1.0,0.0,317.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 21:36:26.785876000 ,0.0,0.0,0.0,0.0,478.0,SQL_injection
1.0,16.0,0.0,0.0,2725657735.0,38412.0,0,0.0,37228.0,0.0,0.0,618.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 21:35:23.960873000 ,0.0,0.0,0.0,0.0,479.0,SQL_injection
