tcp.flags.ack,tcp.flags,icmp.seq_le,icmp.checksum,tcp.ack_raw,tcp.checksum,http.request.method,udp.stream,tcp.dstport,tcp.connection.fin,tcp.connection.synack,tcp.ack,http.content_length,tcp.connection.syn,tcp.srcport,arp.hw.size,arp.opcode,tcp.connection.rst,tcp.len,frame.time,dns.qry.name.len,dns.qry.qu,udp.time_delta,mqtt.protoname,tcp.seq,Attack_type
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030045.0,0.0,0.0,0.0,0.0,0.0,0.0,16964.0,0.0,0.0,0.0,0.0,164.231.154.200,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
0.0,2.0,0.0,0.0,0.0,8262.0,0,0.0,3333.0,0.0,0.0,0.0,0.0,1.0,48542.0,0.0,0.0,0.0,0.0, 2021 23:11:45.523985000 ,0.0,0.0,0.0,0.0,0.0,Uploading
1.0,18.0,0.0,0.0,2843606663.0,48120.0,0,0.0,42056.0,0.0,1.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 21:40:34.746641000 ,0.0,0.0,0.0,0.0,0.0,SQL_injection
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656510.0,0.0,0.0,0.0,0.0,0.0,0.0,65459.0,0.0,0.0,0.0,0.0,10.255.233.184,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,20.0,0.0,0.0,1776378130.0,32628.0,0,0.0,54760.0,0.0,0.0,1.0,0.0,0.0,3333.0,0.0,0.0,1.0,0.0, 2021 23:14:06.896044000 ,0.0,0.0,0.0,0.0,1.0,Uploading
0.0,0.0,0.0,0.0,0.0,0.0,0.0,702160.0,0.0,0.0,0.0,0.0,0.0,0.0,54274.0,0.0,0.0,0.0,0.0,211.150.242.174,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,16.0,0.0,0.0,2974779493.0,19882.0,0,0.0,80.0,0.0,0.0,478.0,0.0,0.0,39720.0,0.0,0.0,0.0,0.0, 2021 21:37:32.498966000 ,0.0,0.0,0.0,0.0,622.0,SQL_injection
1.0,16.0,0.0,0.0,4194743732.0,53891.0,0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,59488.0,0.0,0.0,0.0,0.0, 2021 18:14:25.914459000 ,0.0,0.0,0.0,0.0,1.0,XSS
1.0,16.0,0.0,0.0,1136117139.0,39670.0,0,0.0,32876.0,0.0,0.0,121.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 19:42:21.814531000 ,0.0,0.0,0.0,0.0,1.0,XSS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,683231.0,0.0,0.0,0.0,0.0,0.0,0.0,23693.0,0.0,0.0,0.0,0.0,195.164.22.5,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
0.0,2.0,0.0,0.0,0.0,2055.0,0,0.0,3333.0,0.0,0.0,0.0,0.0,1.0,48994.0,0.0,0.0,0.0,0.0, 2021 23:11:47.851601000 ,0.0,0.0,0.0,0.0,0.0,Uploading
0.0,0.0,256.0,9078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 22:26:39.534685000 ,0.0,0.0,0.0,0.0,0.0,Fingerprinting
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2673324.0,0.0,0.0,0.0,0.0,0.0,0.0,50953.0,0.0,0.0,0.0,0.0,89.33.226.255,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,16.0,0.0,0.0,2694102218.0,18485.0,0.0,0.0,60210.0,0.0,0.0,2046961.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 20:58:18.898800000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,24.0,0.0,0.0,1298152733.0,7288.0,GET,0.0,80.0,0.0,0.0,1.0,0.0,0.0,60348.0,0.0,0.0,0.0,107.0, 2021 23:11:49.310161000 ,0.0,0.0,0.0,0.0,1.0,Uploading
1.0,16.0,0.0,0.0,2116413501.0,3841.0,0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,40944.0,0.0,0.0,0.0,0.0, 2021 21:38:45.315627000 ,0.0,0.0,0.0,0.0,1.0,SQL_injection
0.0,0.0,0.0,0.0,0.0,0.0,0.0,233897.0,0.0,0.0,0.0,0.0,0.0,0.0,24628.0,0.0,0.0,0.0,0.0,232.168.191.48,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
0.0,2.0,0.0,0.0,0.0,6764.0,0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,43024.0,0.0,0.0,0.0,0.0, 2021 11:39:03.631239000 ,0.0,0.0,0.0,0.0,0.0,DDoS_HTTP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,71653.0,0.0,0.0,0.0,0.0,0.0,0.0,63471.0,0.0,0.0,0.0,0.0,141.75.100.210,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,16.0,0.0,0.0,518871517.0,5301.0,0,0.0,80.0,0.0,0.0,151.0,0.0,0.0,33428.0,0.0,0.0,0.0,0.0, 2021 23:12:18.705790000 ,0.0,0.0,0.0,0.0,109.0,Uploading
1.0,16.0,0.0,0.0,883957480.0,28830.0,0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,42654.0,0.0,0.0,0.0,0.0, 2021 21:40:59.155204000 ,0.0,0.0,0.0,0.0,1.0,SQL_injection
0.0,0.0,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2021 22:24:02.135733000 ,0.0,0.0,0.0,0.0,0.0,Fingerprinting
1.0,16.0,0.0,0.0,2693856218.0,6089.0,0.0,0.0,60210.0,0.0,0.0,1800961.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 20:52:49.355360000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,16.0,0.0,0.0,1136153622.0,37901.0,0,0.0,38720.0,0.0,0.0,326.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 21:36:25.473873000 ,0.0,0.0,0.0,0.0,1.0,SQL_injection
1.0,20.0,0.0,0.0,1337942425.0,42095.0,0,0.0,51848.0,0.0,0.0,1.0,0.0,0.0,3333.0,0.0,0.0,1.0,0.0, 2021 23:12:03.789928000 ,0.0,0.0,0.0,0.0,1.0,Uploading
1.0,16.0,0.0,0.0,3357854467.0,49538.0,0,0.0,37698.0,0.0,0.0,318.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 21:35:44.388666000 ,0.0,0.0,0.0,0.0,479.0,SQL_injection
1.0,16.0,0.0,0.0,3604231895.0,21032.0,0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,43664.0,0.0,0.0,0.0,0.0, 2021 21:41:44.101504000 ,0.0,0.0,0.0,0.0,1.0,SQL_injection
0.0,2.0,0.0,0.0,0.0,58274.0,0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,48984.0,0.0,0.0,0.0,0.0, 2021 11:39:01.952548000 ,0.0,0.0,0.0,0.0,0.0,DDoS_HTTP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,306963.0,0.0,0.0,0.0,0.0,0.0,0.0,14492.0,0.0,0.0,0.0,0.0,35.189.35.18,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,24.0,0.0,0.0,2013966124.0,43834.0,0.0,0.0,4321.0,0.0,0.0,1.0,0.0,0.0,47924.0,0.0,0.0,0.0,464.0, 2021 00:03:19.101818000 ,0.0,0.0,0.0,0.0,1029537.0,Ransomware
0.0,0.0,0.0,0.0,0.0,0.0,0.0,630308.0,0.0,0.0,0.0,0.0,0.0,0.0,45552.0,0.0,0.0,0.0,0.0,9.240.160.185,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200281.0,0.0,0.0,0.0,0.0,0.0,0.0,12478.0,0.0,0.0,0.0,0.0,172.167.54.54,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,17.0,0.0,0.0,1813384383.0,61692.0,0,0.0,80.0,1.0,0.0,479.0,0.0,0.0,39270.0,0.0,0.0,0.0,0.0, 2021 21:37:09.781008000 ,0.0,0.0,0.0,0.0,620.0,SQL_injection
0.0,0.0,0.0,0.0,0.0,0.0,0.0,517548.0,0.0,0.0,0.0,0.0,0.0,0.0,23544.0,0.0,0.0,0.0,0.0,196.68.207.44,0.0,0.0,0.0,0.0,0.0,DDoS_UDP
1.0,16.0,0.0,0.0,2398356393.0,48639.0,0.0,0.0,47924.0,0.0,0.0,442001.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 23:20:38.279601000 ,0.0,0.0,0.0,0.0,1.0,Ransomware
1.0,18.0,0.0,0.0,1080700966.0,1009.0,0,0.0,41994.0,0.0,1.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0, 2021 21:40:30.541192000 ,0.0,0.0,0.0,0.0,0.0,SQL_injection
