tcp.flags.ack,tcp.flags,icmp.seq_le,icmp.checksum,tcp.ack_raw,tcp.checksum,http.request.method,udp.stream,tcp.dstport,tcp.connection.fin,tcp.connection.synack,tcp.ack,http.content_length,tcp.connection.syn,tcp.srcport,arp.hw.size,arp.opcode,tcp.connection.rst,tcp.len,frame.time,dns.qry.name.len,dns.qry.qu,udp.time_delta,mqtt.protoname,tcp.seq,Attack_type
0.0,2.0,0.0,0.0,833336921.0,29477.0,0.0,0.0,80.0,0.0,0.0,833336921.0,0.0,1.0,33790.0,0.0,0.0,0.0,120.0, 2021 19:07:21.138224000 ,0.0,0.0,0.0,0.0,0.0,DDoS_TCP
1.0,20.0,0.0,0.0,985760592.0,10654.0,0.0,0.0,10021.0,0.0,0.0,121.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 19:08:32.014481000 ,0.0,0.0,0.0,0.0,1.0,DDoS_TCP
1.0,20.0,0.0,0.0,2132361820.0,49063.0,0.0,0.0,61460.0,0.0,0.0,121.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 19:03:21.722790000 ,0.0,0.0,0.0,0.0,1.0,DDoS_TCP
0.0,2.0,0.0,0.0,1474117103.0,23300.0,0.0,0.0,80.0,0.0,0.0,1474117103.0,0.0,1.0,4605.0,0.0,0.0,0.0,120.0, 2021 19:08:29.688747000 ,0.0,0.0,0.0,0.0,0.0,DDoS_TCP
1.0,24.0,0.0,0.0,1677387177.0,48257.0,0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,55056.0,0.0,0.0,0.0,43.0, 2021 11:35:44.008210000 ,0.0,0.0,0.0,0.0,133.0,DDoS_HTTP
0.0,2.0,0.0,0.0,2065060847.0,15110.0,0.0,0.0,80.0,0.0,0.0,2065060847.0,0.0,1.0,65290.0,0.0,0.0,0.0,120.0, 2021 19:03:16.089812000 ,0.0,0.0,0.0,0.0,0.0,DDoS_TCP
1.0,20.0,0.0,0.0,1989788733.0,12815.0,0.0,0.0,6079.0,0.0,0.0,121.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 19:07:50.916039000 ,0.0,0.0,0.0,0.0,1.0,DDoS_TCP
1.0,16.0,0.0,0.0,2693721882.0,23714.0,0.0,0.0,60210.0,0.0,0.0,1666625.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0, 2021 20:49:58.339247000 ,0.0,0.0,0.0,0.0,1.0,Backdoor
1.0,20.0,0.0,0.0,1015009592.0,27744.0,0.0,0.0,48990.0,0.0,0.0,121.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 19:10:34.467457000 ,0.0,0.0,0.0,0.0,1.0,DDoS_TCP
1.0,20.0,0.0,0.0,1686007494.0,42930.0,0.0,0.0,49224.0,0.0,0.0,121.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0, 2021 19:08:10.010195000 ,0.0,0.0,0.0,0.0,1.0,DDoS_TCP
